external_id,path,content,tags,disposition,severity,status,category,mitre_tactic,mitre_technique,first_seen,detected_at,region,data_source,escalation_tier,analyst,threat_actor,campaign_id,src_ip,dst_host,affected_user,ioc_hash,ioc_domain,cve_id,fp_cause,benign_cause,closure_reason,asset_criticality,confidence,cvss_score,alert_count,sla_met,ttd_minutes,ttr_minutes
INC0000880,root.soc.collection.y2023.inc_880,[INC0000880] [P3] Staging dati su NAS-564: archivio creato in temp prima dell'exfiltration da parte di valeria.gallo.,soc|incident|collection|P3|true_positive|mitre_collection|actor_blackcat,true_positive,P3,investigating,collection,Collection,T1005,2023-07-15T23:29:07Z,2023-07-16T13:59:07Z,eu_north,Forcepoint DLP,L2,l2.conti,BlackCat,,192.168.198.18,NAS-564,valeria.gallo,,,,,,incidente confermato,critical,high,2.1,1,true,870,480
INC0000881,root.soc.discovery.y2025.inc_881,[INC0000881] [P4] Uso legittimo di strumenti di amministrazione (PsExec/WinRM) dal jump server da parte del team IT,soc|incident|discovery|P4|false_positive|mitre_discovery|fp_admin_tooling,false_positive,P4,closed_false_positive,discovery,Discovery,T1087.002,2025-03-14T14:19:10Z,2025-03-14T16:58:10Z,us_west,Darktrace,L1,analyst.vitale,n/a,,192.168.116.87,MAIL-175,svc_iis,,,,admin_tooling,,"triage: falso positivo, regola tunata",medium,low,4.1,1,false,159,8640
INC0000882,root.soc.persistence.y2023.inc_882,[INC0000882] [P4] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|persistence|P4|false_positive|mitre_persistence|fp_pentest_redteam|cve-2023-23397,false_positive,P4,closed_false_positive,persistence,Persistence,T1543.003,2023-10-12T10:32:01Z,2023-10-13T13:59:01Z,apac,CrowdStrike Falcon,L1,analyst.vitale,n/a,,138.62.106.78,JMP-120,davide.conti,,,CVE-2023-23397,pentest_redteam,,"triage: falso positivo, regola tunata",low,medium,4.7,1,true,1647,1440
INC0000883,root.soc.insider_threat.y2023.inc_883,[INC0000883] [P3] Cambio ruolo/onboarding di marco.lombardi: accesso a risorse nuove interpretato come anomalia UEBA,soc|incident|insider_threat|P3|false_positive|mitre_collection|fp_new_role,false_positive,P3,closed_false_positive,insider_threat,Collection,T1078,2023-09-03T02:08:16Z,2023-09-07T15:30:16Z,mea,Securonix UEBA,L1,analyst.de_luca,n/a,,213.248.214.130,MAIL-509,marco.lombardi,,,,new_role,,"triage: falso positivo, regola tunata",high,medium,5.7,1,true,6562,288
INC0000884,root.soc.malware_execution.y2024.inc_884,"[INC0000884] [P2] PowerShell offuscato su K8S-879 (utente mario.rossi); parent anomalo, stage2 scaricato da 100.10.208.185:53.",soc|incident|malware_execution|P2|true_positive|mitre_execution|actor_lockbit,true_positive,P2,escalated,malware_execution,Execution,T1204.002,2024-10-27T09:59:20Z,2024-10-27T11:34:20Z,us_east,Defender for Endpoint,L3,l3.threat_hunt,LockBit,,100.10.208.185,K8S-879,mario.rossi,75af61a7b5d367d5e3ee7cc7a65d0c45c2479db0c0443ab884d7a93f6dc72acd,,,,,incidente confermato,high,high,6.4,1,true,95,36
INC0000885,root.soc.brute_force.y2024.inc_885,[INC0000885] [P3] Errore Geo-IP: egress da VPN aziendale ha generato un falso 'impossible travel' per svc_backup,soc|incident|brute_force|P3|false_positive|mitre_credential_access|fp_geoip_vpn,false_positive,P3,closed_false_positive,brute_force,Credential Access,T1110.004,2024-05-15T10:33:32Z,2024-05-15T13:35:32Z,eu_south,Fail2ban,L1,analyst.santoro,n/a,,125.62.103.164,FS-553,svc_backup,,,,geoip_vpn,,"triage: falso positivo, regola tunata",medium,high,6.3,1,false,182,2880
INC0000886,root.soc.brute_force.y2023.inc_886,[INC0000886] [P4] Errore Geo-IP: egress da VPN aziendale ha generato un falso 'impossible travel' per svc_deploy,soc|incident|brute_force|P4|false_positive|mitre_credential_access|fp_geoip_vpn,false_positive,P4,closed_false_positive,brute_force,Credential Access,T1110.004,2023-05-20T15:34:03Z,2023-05-20T16:04:03Z,apac,Microsoft Sentinel,L1,analyst.romano,n/a,,10.20.222.214,WEB-944,svc_deploy,,,,geoip_vpn,,"triage: falso positivo, regola tunata",low,medium,6.3,1,true,30,1440
INC0000887,root.soc.web_attack.y2023.inc_887,"[INC0000887] [P2] SQL injection time-based su sharepoint-doc-4400.ru (param id) da 138.187.37.56; WAF bypassato, dump tabella utenti.",soc|incident|web_attack|P2|true_positive|mitre_initial_access|actor_scattered_spider|cve-2024-1709,true_positive,P2,resolved,web_attack,Initial Access,T1133,2023-07-31T12:12:27Z,2023-07-31T13:50:27Z,eu_west,AWS WAF,L3,ir.lead,Scattered Spider,,138.187.37.56,DC-545,antonio.esposito,,,CVE-2024-1709,,,incidente confermato,medium,high,6.9,1,false,98,180
INC0000888,root.soc.phishing.y2024.inc_888,[INC0000888] [P4] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|phishing|P4|false_positive|mitre_initial_access|fp_pentest_redteam,false_positive,P4,closed_false_positive,phishing,Initial Access,T1566.001,2024-10-30T22:11:21Z,2024-10-30T23:34:21Z,mea,Proofpoint,L1,analyst.gallo,n/a,,90.132.58.199,SRV-475,valeria.gallo,,,,pentest_redteam,,"triage: falso positivo, regola tunata",low,low,4.3,1,true,83,1152
INC0000889,root.soc.credential_theft.y2023.inc_889,[INC0000889] [P4] Alert duplicato dello stesso evento su K8S-362 (10.34.76.137); correlato a un caso gia' aperto.,soc|incident|credential_theft|P4|duplicate|mitre_credential_access,duplicate,P4,closed_duplicate,credential_theft,Credential Access,T1558.003,2023-02-25T08:35:30Z,2023-02-25T10:51:30Z,eu_north,Defender for Identity,L1,analyst.de_luca,n/a,,10.34.76.137,K8S-362,giulia.bianchi,,,,,,duplicato di alert correlato,medium,medium,5.7,1,false,136,8640
INC0000890,root.soc.credential_theft.y2024.inc_890,[INC0000890] [P4] Accesso massivo a credenziali dal password manager aziendale (CyberArk/1Password) da parte di svc_backup,soc|incident|credential_theft|P4|false_positive|mitre_credential_access|fp_password_manager,false_positive,P4,closed_false_positive,credential_theft,Credential Access,T1003.002,2024-06-20T09:15:09Z,2024-06-22T20:52:09Z,mea,Defender for Identity,L1,analyst.caputo,n/a,,167.25.52.24,NAS-968,svc_backup,,,,password_manager,,"triage: falso positivo, regola tunata",high,medium,4.2,1,false,3577,2592
INC0000891,root.soc.persistence.y2023.inc_891,[INC0000891] [P3] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|persistence|P3|false_positive|mitre_persistence|fp_pentest_redteam,false_positive,P3,closed_false_positive,persistence,Persistence,T1547.001,2023-01-29T18:18:12Z,2023-02-01T18:37:12Z,mea,Sysmon/Splunk,L1,analyst.gallo,n/a,,75.125.185.170,DC-360,marco.lombardi,,,,pentest_redteam,,"triage: falso positivo, regola tunata",medium,high,5.7,1,true,4339,288
INC0000892,root.soc.phishing.y2023.inc_892,[INC0000892] [P3] Spear-phishing a svc_scan con allegato 615fd10bee5f331e9f07dbd7722b39dd84400fe94542dfe1569edd8bc95a752a dal dominio account-verify-428.online; macro VBA che lancia PowerShell su MAIL-799.,soc|incident|phishing|P3|true_positive|mitre_initial_access|actor_lockbit,true_positive,P3,resolved,phishing,Initial Access,T1566.002,2023-07-19T18:27:06Z,2023-07-19T18:57:06Z,eu_south,Mimecast,L1,analyst.caputo,LockBit,,10.10.78.13,MAIL-799,svc_scan,615fd10bee5f331e9f07dbd7722b39dd84400fe94542dfe1569edd8bc95a752a,account-verify-428.online,,,,incidente confermato,medium,low,4.5,1,false,30,2880
INC0000893,root.soc.malware_execution.y2024.inc_893,"[INC0000893] [P4] PowerShell offuscato su WKS-735 (utente davide.conti); parent anomalo, stage2 scaricato da 68.174.1.2:53.",soc|incident|malware_execution|P4|true_positive|mitre_execution|actor_royal,true_positive,P4,resolved,malware_execution,Execution,T1059.001,2024-06-17T13:33:52Z,2024-06-17T16:45:52Z,us_west,SentinelOne,L1,analyst.caputo,Royal,,68.174.1.2,WKS-735,davide.conti,a86387191367304745360ee1cfeec566c2427b10183fbb5d79492780c63bb655,,,,,incidente confermato,low,low,2.2,1,true,192,1440
INC0000894,root.soc.persistence.y2023.inc_894,[INC0000894] [P3] Alert duplicato dello stesso evento su WEB-338 (10.10.208.44); correlato a un caso gia' aperto.,soc|incident|persistence|P3|duplicate|mitre_persistence,duplicate,P3,closed_duplicate,persistence,Persistence,T1547.001,2023-08-31T02:41:07Z,2023-08-31T12:26:07Z,eu_south,Sysmon/Splunk,L1,analyst.santoro,n/a,,10.10.208.44,WEB-338,elena.russo,,,,,,duplicato di alert correlato,low,medium,4.6,1,true,585,288
INC0000895,root.soc.c2_beaconing.y2025.inc_895,"[INC0000895] [P3] Attivita' reale ma autorizzata, confermata col business owner",soc|incident|c2_beaconing|P3|benign_true_positive|mitre_command_and_control,benign_true_positive,P3,closed_benign,c2_beaconing,Command and Control,T1572,2025-10-14T19:08:24Z,2025-10-19T08:34:24Z,us_east,Cisco Umbrella,L1,analyst.moretti,n/a,,184.221.157.21,JMP-658,sara.ricci,,,,,authorized_activity,"attivita' reale ma autorizzata, chiusa benigna",high,medium,2.8,1,false,6566,624
INC0000896,root.soc.collection.y2023.inc_896,[INC0000896] [P3] Job di backup/replica (Veeam/rsync/robocopy) con grande volume in uscita verso il sito DR,soc|incident|collection|P3|false_positive|mitre_collection|fp_backup_job,false_positive,P3,closed_false_positive,collection,Collection,T1113,2023-01-07T20:15:58Z,2023-01-08T08:47:58Z,latam,Defender for Endpoint,L1,analyst.moretti,n/a,,97.12.9.177,K8S-869,elena.russo,,,,backup_job,,"triage: falso positivo, regola tunata",high,high,2.1,1,true,752,384
INC0000897,root.soc.credential_theft.y2023.inc_897,[INC0000897] [P3] Accesso massivo a credenziali dal password manager aziendale (CyberArk/1Password) da parte di svc_scan,soc|incident|credential_theft|P3|false_positive|mitre_credential_access|fp_password_manager,false_positive,P3,closed_false_positive,credential_theft,Credential Access,T1003.006,2023-09-18T19:21:18Z,2023-09-23T16:14:18Z,eu_north,CrowdStrike Falcon,L1,analyst.vitale,n/a,,192.168.32.159,DB-157,svc_scan,,,,password_manager,,"triage: falso positivo, regola tunata",low,low,4.4,1,false,7013,1440
INC0000898,root.soc.recon_scanning.y2024.inc_898,"[INC0000898] [P3] Port scan da 215.74.127.194 verso 172.16.150.0/24: 236 porte TCP sondate in 165 min, pattern SYN tipico di Nmap.",soc|incident|recon_scanning|P3|true_positive|mitre_reconnaissance|actor_royal,true_positive,P3,resolved,recon_scanning,Reconnaissance,T1595.001,2024-04-05T08:22:59Z,2024-04-05T11:19:59Z,eu_south,Palo Alto Firewall,L1,analyst.gallo,Royal,,215.74.127.194,MAIL-455,valeria.gallo,,,,,,incidente confermato,medium,high,4.4,1,false,177,864
INC0000899,root.soc.persistence.y2025.inc_899,[INC0000899] [P3] Attivita' reale durante finestra di manutenzione pianificata su DB-806 (deploy/patch notturna),soc|incident|persistence|P3|benign_true_positive|mitre_persistence|cve-2023-23397,benign_true_positive,P3,closed_benign,persistence,Persistence,T1505.003,2025-12-08T08:11:54Z,2025-12-11T10:00:54Z,mea,Sysmon/Splunk,L2,l2.conti,n/a,,61.100.5.24,VPN-379,giulia.bianchi,,,CVE-2023-23397,,maintenance_window,"attivita' reale ma autorizzata, chiusa benigna",medium,medium,2.0,1,true,4429,384
INC0000900,root.soc.collection.y2024.inc_900,[INC0000900] [P3] Cambio ruolo/onboarding di antonio.esposito: accesso a risorse nuove interpretato come anomalia UEBA,soc|incident|collection|P3|false_positive|mitre_collection|fp_new_role,false_positive,P3,closed_false_positive,collection,Collection,T1114.001,2024-06-24T11:57:39Z,2024-06-28T14:09:39Z,eu_west,Defender for Endpoint,L1,analyst.de_luca,n/a,,31.148.152.235,VPN-801,antonio.esposito,,,,new_role,,"triage: falso positivo, regola tunata",low,medium,5.9,1,false,5892,864
INC0000901,root.soc.malware_execution.y2023.inc_901,[INC0000901] [P4] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|malware_execution|P4|false_positive|mitre_execution|fp_pentest_redteam,false_positive,P4,closed_false_positive,malware_execution,Execution,T1204.002,2023-08-23T10:16:13Z,2023-08-23T12:38:13Z,eu_west,Trellix EDR,L1,analyst.caputo,n/a,,172.16.135.116,DC-245,davide.conti,,,,pentest_redteam,,"triage: falso positivo, regola tunata",low,low,6.3,1,false,142,8640
INC0000902,root.soc.persistence.y2025.inc_902,[INC0000902] [P4] Deployment software massivo (SCCM/Intune/Ansible) scambiato per propagazione malware,soc|incident|persistence|P4|false_positive|mitre_persistence|fp_sw_deployment|cve-2023-23397,false_positive,P4,closed_false_positive,persistence,Persistence,T1505.003,2025-07-14T10:51:34Z,2025-07-17T16:08:34Z,eu_south,Sysmon/Splunk,L1,analyst.gallo,n/a,,192.168.61.210,VPN-325,svc_deploy,,,CVE-2023-23397,sw_deployment,,"triage: falso positivo, regola tunata",medium,medium,4.1,1,true,4637,1152
INC0000903,root.soc.valid_accounts.y2023.inc_903,[INC0000903] [P3] Errore Geo-IP: egress da VPN aziendale ha generato un falso 'impossible travel' per svc_backup,soc|incident|valid_accounts|P3|false_positive|mitre_initial_access|fp_geoip_vpn,false_positive,P3,closed_false_positive,valid_accounts,Initial Access,T1078.002,2023-04-29T07:51:22Z,2023-04-29T08:35:22Z,eu_west,Azure AD Identity Protection,L1,analyst.ferretti,n/a,,192.168.112.104,DB-816,svc_backup,,,,geoip_vpn,,"triage: falso positivo, regola tunata",low,high,3.5,1,true,44,192
INC0000904,root.soc.malware_execution.y2025.inc_904,"[INC0000904] [P2] PowerShell offuscato su DB-393 (utente davide.conti); parent anomalo, stage2 scaricato da 26.194.241.165:8080.",soc|incident|malware_execution|P2|true_positive|mitre_execution|actor_royal,true_positive,P2,contained,malware_execution,Execution,T1053.005,2025-01-26T00:03:57Z,2025-01-26T01:39:57Z,us_west,CrowdStrike Falcon,L2,l2.conti,Royal,,26.194.241.165,DB-393,davide.conti,4426f60fc789d0dd45bec97e4738a5ffc065ff30ce87d6338f0a2797c31144cb,,,,,incidente confermato,medium,high,7.8,1,true,96,24
INC0000905,root.soc.malware_execution.y2024.inc_905,[INC0000905] [P3] Match su IOC obsoleto di TI verso CDN/servizio legittimo (sharepoint-doc-9360.net) — IOC ritirato dal feed,soc|incident|malware_execution|P3|false_positive|mitre_execution|fp_stale_ioc,false_positive,P3,closed_false_positive,malware_execution,Execution,T1204.002,2024-11-09T00:14:13Z,2024-11-09T02:21:13Z,apac,SentinelOne,L1,analyst.gallo,n/a,,10.20.88.223,DB-853,marco.lombardi,,,,stale_ioc,,"triage: falso positivo, regola tunata",low,medium,5.9,1,true,127,192
INC0000906,root.soc.collection.y2023.inc_906,[INC0000906] [P4] Cambio ruolo/onboarding di elena.russo: accesso a risorse nuove interpretato come anomalia UEBA,soc|incident|collection|P4|false_positive|mitre_collection|fp_new_role,false_positive,P4,closed_false_positive,collection,Collection,T1113,2023-09-14T06:42:39Z,2023-09-18T18:01:39Z,apac,Defender for Endpoint,L1,analyst.santoro,n/a,,10.10.103.47,VPN-114,elena.russo,,,,new_role,,"triage: falso positivo, regola tunata",high,medium,5.9,1,false,6439,4320
INC0000907,root.soc.c2_beaconing.y2023.inc_907,[INC0000907] [P4] Sincronizzazione cloud aziendale legittima (OneDrive/Box) classificata come exfiltration/C2,soc|incident|c2_beaconing|P4|false_positive|mitre_command_and_control|fp_legit_cloud_sync,false_positive,P4,closed_false_positive,c2_beaconing,Command and Control,T1071.001,2023-02-26T05:48:20Z,2023-02-26T13:27:20Z,latam,Darktrace,L1,analyst.caputo,n/a,,192.168.112.61,MAIL-735,svc_iis,,,,legit_cloud_sync,,"triage: falso positivo, regola tunata",medium,medium,4.5,1,false,459,2592
INC0000908,root.soc.valid_accounts.y2024.inc_908,[INC0000908] [P3] Accesso break-glass reale usato da chiara.greco durante un incidente operativo (autorizzato e tracciato),soc|incident|valid_accounts|P3|benign_true_positive|mitre_initial_access,benign_true_positive,P3,closed_benign,valid_accounts,Initial Access,T1078.002,2024-09-08T16:33:17Z,2024-09-08T17:41:17Z,apac,Okta,L2,l2.bianchi,n/a,,131.54.156.127,VPN-478,chiara.greco,,,,,emergency_access,"attivita' reale ma autorizzata, chiusa benigna",low,high,4.5,1,false,68,2880
INC0000909,root.soc.brute_force.y2023.inc_909,[INC0000909] [P2] Errore Geo-IP: egress da VPN aziendale ha generato un falso 'impossible travel' per luca.ferrari,soc|incident|brute_force|P2|false_positive|mitre_credential_access|fp_geoip_vpn,false_positive,P2,closed_false_positive,brute_force,Credential Access,T1110.001,2023-03-06T16:36:34Z,2023-03-06T17:54:34Z,latam,Microsoft Sentinel,L1,analyst.caputo,n/a,,43.41.228.248,FS-582,luca.ferrari,,,,geoip_vpn,,"triage: falso positivo, regola tunata",medium,medium,6.4,1,false,78,78
INC0000910,root.soc.web_attack.y2025.inc_910,"[INC0000910] [P3] Exploitation n/d su NAS-227 da 172.16.166.46; webshell deployata in wwwroot, RCE come utente di servizio.",soc|incident|web_attack|P3|true_positive|mitre_initial_access|actor_cl0p,true_positive,P3,contained,web_attack,Initial Access,T1190,2025-05-17T16:07:00Z,2025-05-17T18:08:00Z,eu_north,Cloudflare WAF,L1,analyst.ferretti,Cl0p,,172.16.166.46,NAS-227,sara.ricci,,,,,,incidente confermato,low,medium,3.9,1,false,121,624
INC0000911,root.soc.phishing.y2025.inc_911,[INC0000911] [P4] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|phishing|P4|false_positive|mitre_initial_access|fp_pentest_redteam,false_positive,P4,closed_false_positive,phishing,Initial Access,T1566.001,2025-09-19T13:17:01Z,2025-09-19T17:16:01Z,apac,Microsoft Defender for Office365,L1,analyst.moretti,n/a,,110.22.87.23,DC-249,chiara.greco,,,,pentest_redteam,,"triage: falso positivo, regola tunata",high,medium,3.6,1,true,239,576
INC0000912,root.soc.defense_evasion.y2024.inc_912,[INC0000912] [P2] Alert duplicato dello stesso evento su JMP-971 (25.33.47.73); correlato a un caso gia' aperto.,soc|incident|defense_evasion|P2|duplicate|mitre_defense_evasion,duplicate,P2,closed_duplicate,defense_evasion,Defense Evasion,T1055,2024-10-29T21:19:04Z,2024-10-29T23:20:04Z,eu_west,CrowdStrike Falcon,L1,analyst.santoro,n/a,,25.33.47.73,JMP-971,svc_deploy,,,,,,duplicato di alert correlato,low,low,5.9,1,false,121,360
INC0000913,root.soc.persistence.y2023.inc_913,[INC0000913] [P4] L'EDR ha gia' messo in quarantena: alert correlato di un secondo tool sullo stesso evento gia' gestito su DB-336,soc|incident|persistence|P4|false_positive|mitre_persistence|fp_av_quarantine,false_positive,P4,closed_false_positive,persistence,Persistence,T1505.003,2023-11-24T13:31:33Z,2023-11-29T09:54:33Z,mea,Wazuh,L1,analyst.caputo,n/a,,172.16.20.176,DB-336,sara.ricci,,,,av_quarantine,,"triage: falso positivo, regola tunata",low,high,6.1,1,false,6983,8640
INC0000914,root.soc.web_attack.y2025.inc_914,[INC0000914] [P4] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|web_attack|P4|false_positive|mitre_initial_access|fp_pentest_redteam|cve-2023-34362,false_positive,P4,closed_false_positive,web_attack,Initial Access,T1133,2025-09-15T07:51:21Z,2025-09-15T10:06:21Z,us_west,ModSecurity,L1,analyst.santoro,n/a,,164.69.15.237,JMP-377,svc_deploy,,,CVE-2023-34362,pentest_redteam,,"triage: falso positivo, regola tunata",low,high,2.5,1,true,135,1152
INC0000915,root.soc.brute_force.y2023.inc_915,[INC0000915] [P3] Errore Geo-IP: egress da VPN aziendale ha generato un falso 'impossible travel' per davide.conti,soc|incident|brute_force|P3|false_positive|mitre_credential_access|fp_geoip_vpn,false_positive,P3,closed_false_positive,brute_force,Credential Access,T1110.001,2023-05-25T23:14:37Z,2023-05-26T00:20:37Z,us_west,Okta,L1,analyst.ferretti,n/a,,170.186.57.156,WEB-854,davide.conti,,,,geoip_vpn,,"triage: falso positivo, regola tunata",high,low,2.2,1,false,66,864
INC0000916,root.soc.lateral_movement.y2024.inc_916,[INC0000916] [P3] Deployment software massivo (SCCM/Intune/Ansible) scambiato per propagazione malware,soc|incident|lateral_movement|P3|false_positive|mitre_lateral_movement|fp_sw_deployment,false_positive,P3,closed_false_positive,lateral_movement,Lateral Movement,T1021.006,2024-03-20T00:01:21Z,2024-03-21T03:38:21Z,eu_north,Darktrace,L1,analyst.ferretti,n/a,,192.168.117.223,DB-990,valeria.gallo,,,,sw_deployment,,"triage: falso positivo, regola tunata",high,medium,3.8,1,true,1657,288
INC0000917,root.soc.resource_dev.y2023.inc_917,"[INC0000917] [P3] Dominio look-alike docusign-verify-6807.top registrato di recente, infrastruttura riconducibile a LockBit.",soc|incident|resource_dev|P3|true_positive|mitre_resource_development|actor_lockbit,true_positive,P3,investigating,resource_dev,Resource Development,T1583.001,2023-11-11T13:06:56Z,2023-11-11T13:12:56Z,latam,Recorded Future TI,L2,l2.conti,LockBit,,36.254.250.14,WEB-332,luca.ferrari,,docusign-verify-6807.top,,,,incidente confermato,critical,medium,6.4,1,true,6,384
INC0000918,root.soc.malware_execution.y2024.inc_918,[INC0000918] [P3] L'EDR ha gia' messo in quarantena: alert correlato di un secondo tool sullo stesso evento gia' gestito su WKS-583,soc|incident|malware_execution|P3|false_positive|mitre_execution|fp_av_quarantine,false_positive,P3,closed_false_positive,malware_execution,Execution,T1053.005,2024-04-16T00:23:46Z,2024-04-16T02:36:46Z,us_west,Trellix EDR,L1,analyst.santoro,n/a,,162.78.47.54,WKS-583,antonio.esposito,,,,av_quarantine,,"triage: falso positivo, regola tunata",low,medium,2.1,1,false,133,1440
INC0000919,root.soc.phishing.y2024.inc_919,[INC0000919] [P3] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|phishing|P3|false_positive|mitre_initial_access|fp_pentest_redteam,false_positive,P3,closed_false_positive,phishing,Initial Access,T1566.001,2024-09-20T15:48:49Z,2024-09-20T17:50:49Z,eu_north,Mimecast,L1,analyst.vitale,n/a,,106.34.196.182,FS-281,giulia.bianchi,,,,pentest_redteam,,"triage: falso positivo, regola tunata",medium,medium,3.3,1,false,122,1440
INC0000920,root.soc.lateral_movement.y2024.inc_920,[INC0000920] [P4] Deployment software massivo (SCCM/Intune/Ansible) scambiato per propagazione malware,soc|incident|lateral_movement|P4|false_positive|mitre_lateral_movement|fp_sw_deployment,false_positive,P4,closed_false_positive,lateral_movement,Lateral Movement,T1021.006,2024-01-19T17:06:04Z,2024-01-21T09:12:04Z,latam,Darktrace,L1,analyst.vitale,n/a,,10.10.223.165,NAS-829,antonio.esposito,,,,sw_deployment,,"triage: falso positivo, regola tunata",medium,medium,5.2,1,false,2406,8640
INC0000921,root.soc.malware_execution.y2024.inc_921,[INC0000921] [P3] Attivita' reale durante finestra di manutenzione pianificata su WEB-788 (deploy/patch notturna),soc|incident|malware_execution|P3|benign_true_positive|mitre_execution,benign_true_positive,P3,closed_benign,malware_execution,Execution,T1059.003,2024-11-13T08:14:54Z,2024-11-13T08:58:54Z,us_west,CrowdStrike Falcon,L2,l2.conti,n/a,,195.229.149.239,WKS-353,svc_backup,,,,,maintenance_window,"attivita' reale ma autorizzata, chiusa benigna",high,high,3.8,1,false,44,864
INC0000922,root.soc.credential_theft.y2024.inc_922,[INC0000922] [P1] Dump LSASS via Mimikatz su MAIL-304 (antonio.esposito); estratti 286 hash NTLM incl. 1 Domain Admin.,soc|incident|credential_theft|P1|true_positive|mitre_credential_access|actor_ta505,true_positive,P1,investigating,credential_theft,Credential Access,T1003.006,2024-10-21T11:41:18Z,2024-10-23T08:21:18Z,eu_west,Defender for Identity,L2,l2.greco,TA505,,1.40.31.100,MAIL-304,antonio.esposito,f7ed292a66a75c0b5123f34bb4ec04d6de62fcd2737c98bfbf86f6bdd1c63ac0,,,,,incidente confermato,medium,high,8.4,1,false,2680,27
INC0000923,root.soc.credential_theft.y2023.inc_923,[INC0000923] [P4] Errore Geo-IP: egress da VPN aziendale ha generato un falso 'impossible travel' per paolo.romano,soc|incident|credential_theft|P4|false_positive|mitre_credential_access|fp_geoip_vpn,false_positive,P4,closed_false_positive,credential_theft,Credential Access,T1003.002,2023-03-05T11:07:07Z,2023-03-05T23:24:07Z,eu_south,Sysmon/Splunk,L1,analyst.vitale,n/a,,18.109.31.46,DB-216,paolo.romano,,,,geoip_vpn,,"triage: falso positivo, regola tunata",medium,low,3.3,1,true,737,1152
INC0000924,root.soc.malware_execution.y2024.inc_924,[INC0000924] [P2] Match su IOC obsoleto di TI verso CDN/servizio legittimo (secure-login-2164.cn) — IOC ritirato dal feed,soc|incident|malware_execution|P2|false_positive|mitre_execution|fp_stale_ioc,false_positive,P2,closed_false_positive,malware_execution,Execution,T1059.003,2024-07-30T15:11:04Z,2024-07-30T16:20:04Z,us_east,Trellix EDR,L1,analyst.ferretti,n/a,,10.20.132.211,SRV-710,marco.lombardi,,,,stale_ioc,,"triage: falso positivo, regola tunata",medium,medium,8.0,1,false,69,78
INC0000925,root.soc.recon_scanning.y2023.inc_925,[INC0000925] [P4] Alert duplicato dello stesso evento su JMP-201 (94.204.45.174); correlato a un caso gia' aperto.,soc|incident|recon_scanning|P4|duplicate|mitre_reconnaissance,duplicate,P4,closed_duplicate,recon_scanning,Reconnaissance,T1590,2023-09-12T14:11:51Z,2023-09-12T16:33:51Z,eu_north,Zeek,L1,analyst.santoro,n/a,,94.204.45.174,JMP-201,antonio.esposito,,,,,,duplicato di alert correlato,medium,low,3.4,1,true,142,576
INC0000926,root.soc.phishing.y2024.inc_926,[INC0000926] [P2] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|phishing|P2|false_positive|mitre_initial_access|fp_pentest_redteam,false_positive,P2,closed_false_positive,phishing,Initial Access,T1566.001,2024-01-14T14:47:57Z,2024-01-14T14:50:57Z,mea,Proofpoint,L1,analyst.gallo,n/a,,4.154.33.163,VPN-192,antonio.esposito,,,,pentest_redteam,,"triage: falso positivo, regola tunata",medium,low,7.9,1,false,3,360
INC0000927,root.soc.valid_accounts.y2023.inc_927,[INC0000927] [P4] Errore Geo-IP: egress da VPN aziendale ha generato un falso 'impossible travel' per luca.ferrari,soc|incident|valid_accounts|P4|false_positive|mitre_initial_access|fp_geoip_vpn,false_positive,P4,closed_false_positive,valid_accounts,Initial Access,T1078.002,2023-02-17T07:25:39Z,2023-02-17T10:24:39Z,eu_west,Azure AD Identity Protection,L1,analyst.de_luca,n/a,,218.194.4.232,VPN-319,luca.ferrari,,,,geoip_vpn,,"triage: falso positivo, regola tunata",medium,high,2.3,1,false,179,8640
INC0000928,root.soc.discovery.y2024.inc_928,[INC0000928] [P4] Cambio ruolo/onboarding di svc_scan: accesso a risorse nuove interpretato come anomalia UEBA,soc|incident|discovery|P4|false_positive|mitre_discovery|fp_new_role,false_positive,P4,closed_false_positive,discovery,Discovery,T1087.002,2024-10-18T08:38:34Z,2024-10-18T09:41:34Z,eu_south,Darktrace,L1,analyst.ferretti,n/a,,85.20.110.235,FS-934,svc_scan,,,,new_role,,"triage: falso positivo, regola tunata",medium,high,4.1,1,false,63,4320
